,UNIQUE_ID,Overall_Rating,Technical_Skills,Teamwork,Customer_Service,Hire_Again,High_Performer,Protected_Group,Retained,SJ_Most_1,SJ_Least_1,SJ_Most_2,SJ_Least_2,SJ_Most_3,SJ_Least_3,SJ_Most_4,SJ_Least_4,SJ_Most_5,SJ_Least_5,SJ_Most_6,SJ_Least_6,SJ_Most_7,SJ_Least_7,SJ_Most_8,SJ_Least_8,SJ_Most_9,SJ_Least_9,Scenario1_1,Scenario1_2,Scenario1_3,Scenario1_4,Scenario1_5,Scenario1_6,Scenario1_7,Scenario1_8,Scenario2_1,Scenario2_2,Scenario2_3,Scenario2_4,Scenario2_5,Scenario2_6,Scenario2_7,Scenario2_8,Biodata_01,Biodata_02,Biodata_03,Biodata_04,Biodata_05,Biodata_06,Biodata_07,Biodata_08,Biodata_09,Biodata_10,Biodata_11,Biodata_12,Biodata_13,Biodata_14,Biodata_15,Biodata_16,Biodata_17,Biodata_18,Biodata_19,Biodata_20,PScale01_Q1,PScale01_Q2,PScale01_Q3,PScale01_Q4,PScale02_Q1,PScale02_Q2,PScale02_Q3,PScale02_Q4,PScale03_Q1,PScale03_Q2,PScale03_Q3,PScale03_Q4,PScale04_Q1,PScale04_Q2,PScale04_Q3,PScale04_Q4,PScale05_Q1,PScale05_Q2,PScale05_Q3,PScale05_Q4,PScale06_Q1,PScale06_Q2,PScale06_Q3,PScale06_Q4,PScale06_Q5,PScale06_Q6,PScale07_Q1,PScale07_Q2,PScale07_Q3,PScale07_Q4,PScale08_Q1,PScale08_Q2,PScale08_Q3,PScale08_Q4,PScale09_Q1,PScale09_Q2,PScale09_Q3,PScale09_Q4,PScale10_Q1,PScale10_Q2,PScale10_Q3,PScale10_Q4,PScale11_Q1,PScale11_Q2,PScale11_Q3,PScale11_Q4,PScale12_Q1,PScale12_Q2,PScale12_Q3,PScale12_Q4,PScale13_Q1,PScale13_Q2,PScale13_Q3,PScale13_Q4,PScale13_Q5
740,245230745,3,3,3,3,4,0,0,0,3,4,3,2,2,1,1,4,2,4,3,1,1,2,1,2,2,3,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,1,6,5,3,3,1,1,6,2,6,1,1,4,1,1,5,1,4,1,1,4,1,1,4,4,1,2,4,4,4,4,1,4,1,1,1,1,1,4,1,4,4,1,4,4,1,1,4,1,3,4,1,1,1,1,3,1,1,1,1,4,4,4,4,4,1,1,1,2,2,1,1,4,3,1
741,245202106,4,4,4,4,4,1,0,0,1,4,3,2,3,1,3,2,2,4,3,2,1,4,2,4,1,4,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,2,4,3,4,2,1,2,6,1,3,1,2,4,1,2,5,3,3,2,1,2,2,2,3,4,1,4,2,1,4,4,4,4,1,1,1,4,4,4,4,2,2,3,2,2,1,1,4,1,1,3,2,3,2,1,4,1,1,1,2,4,4,1,3,3,1,2,1,3,4,2,2,4,3,3
742,245123705,2,2,3,4,3,0,0,1,3,2,3,2,2,4,1,4,2,4,2,4,1,4,2,3,2,3,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,4,5,3,4,1,4,2,1,3,1,1,1,3,4,4,1,3,3,3,1,2,4,3,2,4,1,4,4,3,4,1,1,1,4,4,4,1,4,4,3,4,4,4,4,4,1,1,4,1,1,1,3,1,4,1,4,1,1,1,1,4,4,4,1,2,4,1,1,4,4,1,1,4,4,1
743,245156098,3,2,2,2,2,0,0,1,3,4,3,2,1,3,1,2,2,4,3,4,3,4,3,4,2,4,1,1,1,4,0,4,1,4,4,0,1,3,0,9,0,8,1,3,2,5,1,2,1,5,2,3,1,1,1,1,2,1,1,2,1,1,2,3,2,1,3,1,3,1,1,3,2,4,2,4,4,4,1,2,2,2,3,3,3,4,4,1,2,3,3,1,3,3,1,3,3,3,1,2,2,1,3,4,1,2,2,4,1,2,4,3,2,1,3,4,1
744,241419787,4,4,5,5,5,1,1,1,3,1,3,2,4,2,1,2,2,4,3,4,1,3,1,4,1,3,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,2,6,3,1,2,1,2,8,3,7,1,2,2,3,2,5,2,6,4,1,3,2,2,3,4,1,3,4,2,4,4,4,3,1,2,1,1,3,1,1,3,2,2,4,4,1,1,3,1,1,1,2,2,4,1,4,1,1,1,1,3,4,1,3,3,1,1,1,4,4,1,1,4,3,3
745,245121468,3,3,3,4,5,0,0,1,2,3,3,2,4,1,1,2,2,4,3,4,1,2,2,4,1,4,1,1,1,4,1,0,4,4,4,0,1,3,3,2,0,3,3,3,2,5,2,3,2,5,2,3,1,2,2,4,3,2,3,3,4,1,2,3,3,2,3,2,3,4,3,3,3,3,2,3,3,3,3,3,2,1,2,2,3,3,3,1,2,3,1,1,3,1,3,2,1,4,1,1,3,2,3,3,2,2,2,2,3,1,2,2,2,1,3,3,3
746,245229852,2,3,3,3,3,0,1,0,3,4,3,2,1,2,3,2,2,3,3,4,1,4,2,3,2,4,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,2,6,1,1,1,2,3,5,4,4,1,4,4,2,2,5,2,5,5,1,1,3,4,2,4,1,3,4,1,4,3,3,3,2,2,1,1,3,3,1,3,3,3,4,3,1,1,4,1,1,4,1,3,1,1,4,1,1,1,1,3,3,4,1,2,3,1,1,3,4,2,2,3,3,3
747,245174982,4,4,4,4,5,1,0,1,2,1,1,2,1,4,1,2,2,4,4,1,1,2,2,3,3,4,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,2,1,2,7,1,1,2,1,7,1,1,2,4,3,2,5,7,7,2,1,3,3,3,3,4,1,4,3,1,4,4,3,3,2,2,2,3,3,3,3,2,1,3,4,3,2,1,4,1,1,2,2,3,1,1,4,1,1,2,2,3,3,2,3,2,2,1,1,2,4,1,1,3,3,3
748,245220993,2,3,2,3,3,0,0,0,2,4,1,2,3,4,4,2,2,4,3,4,3,2,1,3,1,4,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,2,4,3,7,1,2,2,1,7,1,1,2,1,2,2,5,7,7,5,1,1,2,3,1,3,2,4,3,4,2,3,1,3,2,2,2,1,3,1,1,3,2,3,3,2,2,1,3,1,1,3,2,2,2,1,4,1,1,2,2,3,2,1,1,1,4,3,3,1,4,1,2,3,2,3
749,245240918,3,2,4,3,4,0,0,0,3,4,3,2,1,4,1,2,2,4,2,4,1,4,1,4,2,3,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,2,3,3,7,1,2,1,1,7,1,1,2,4,1,2,5,3,7,5,1,3,2,1,3,4,1,4,4,1,3,4,3,4,2,2,2,4,4,4,3,2,3,2,4,3,1,1,4,1,2,2,3,1,4,1,4,1,1,2,1,4,3,2,4,3,2,1,1,3,3,1,1,4,3,2
750,245135316,4,4,4,4,4,1,1,1,3,1,3,1,1,3,1,2,2,1,3,4,1,4,2,3,2,4,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,2,3,7,1,2,1,3,6,6,7,1,2,4,3,2,5,2,6,3,1,4,1,1,4,4,1,4,3,1,4,4,4,2,3,3,3,3,3,1,3,3,3,3,4,3,1,2,4,2,2,2,3,2,3,2,4,2,1,1,1,4,4,1,4,4,1,1,1,4,4,2,1,4,3,3
751,245080695,5,5,5,5,5,1,0,1,3,1,1,2,1,2,1,2,1,4,2,1,4,3,1,4,2,3,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,2,1,5,7,1,2,3,1,7,1,1,3,1,4,2,2,7,7,3,1,1,3,4,2,4,2,3,4,2,3,4,4,2,3,3,3,1,3,3,2,3,3,2,4,3,2,2,4,1,2,3,2,3,3,2,4,1,1,2,3,4,3,3,1,1,4,3,2,1,2,1,1,4,3,3
752,245021229,2,3,2,2,2,0,1,0,4,1,3,4,1,4,1,3,1,4,3,4,4,2,1,4,2,4,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,1,4,6,5,2,1,1,6,1,1,1,1,4,1,1,5,1,2,2,1,1,4,4,1,4,1,4,4,1,4,4,2,1,1,4,1,1,4,1,4,4,4,4,4,4,1,1,4,1,1,4,1,1,1,1,4,1,1,1,1,4,4,1,4,4,3,1,1,4,4,2,1,4,3,4
753,244660497,4,4,4,4,5,1,0,1,1,4,4,2,1,2,4,2,4,1,1,4,1,4,1,3,2,4,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,4,3,4,7,1,1,2,1,7,1,1,2,6,4,3,5,7,7,3,1,1,3,4,2,3,1,4,3,1,3,1,3,1,4,4,3,4,1,4,4,3,2,4,4,3,1,1,4,4,1,2,2,3,2,1,4,1,1,2,2,4,3,1,2,1,4,3,4,2,3,1,2,3,4,2
754,245050537,3,3,4,3,4,0,0,1,3,4,3,2,1,2,1,2,2,4,3,4,1,3,2,4,1,4,1,1,1,4,0,4,1,4,4,0,1,3,3,2,0,3,2,4,3,5,1,2,2,1,2,3,1,2,2,2,2,1,2,2,2,1,4,1,1,4,3,2,1,3,1,3,2,4,3,2,2,2,4,4,3,4,4,2,3,3,3,1,1,4,2,2,2,3,3,3,1,4,1,1,1,1,4,4,1,4,4,1,3,2,2,4,2,1,3,2,3
755,245117917,3,3,3,3,4,0,1,1,3,1,1,2,1,4,1,2,1,3,1,4,1,3,2,3,1,4,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,2,4,3,7,1,1,2,1,7,2,1,2,2,2,2,1,2,1,2,1,2,1,2,2,2,1,3,4,4,2,4,4,1,1,3,1,1,1,1,1,3,3,3,4,1,1,1,4,1,1,4,1,3,2,1,4,1,1,2,1,1,4,2,3,3,2,1,1,1,4,3,1,2,2,4
756,245113308,4,4,5,5,5,1,0,1,3,4,3,2,1,3,1,3,2,4,3,1,1,4,2,3,2,3,1,1,1,4,0,4,1,4,4,0,1,3,2,4,1,3,3,4,6,1,2,4,3,8,4,6,1,3,4,3,3,5,3,5,1,3,3,2,2,3,4,1,4,4,4,3,3,1,3,2,2,2,1,1,1,1,3,3,3,4,3,1,1,4,1,1,2,1,2,3,1,4,1,1,1,1,2,4,4,3,3,1,1,1,3,3,1,1,4,3,4
757,244961161,3,3,3,3,5,0,0,0,3,4,3,4,1,4,4,2,2,4,2,1,1,2,1,2,4,1,1,1,1,4,1,2,1,4,4,0,1,3,3,2,1,3,2,3,2,1,2,1,2,7,4,6,1,2,2,2,2,1,2,5,7,1,4,1,1,4,4,1,1,4,4,4,4,4,4,1,3,1,4,4,1,4,4,2,3,4,4,3,1,4,1,1,4,4,1,2,1,4,1,1,1,1,4,4,4,4,4,4,1,1,1,4,1,1,4,4,2
758,245116958,3,3,3,3,4,0,1,0,3,2,3,2,1,3,1,2,2,4,2,3,3,2,2,3,2,3,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,3,4,3,5,1,4,3,6,2,5,1,2,4,2,3,5,3,3,2,1,4,2,4,3,3,2,3,4,1,4,3,4,3,1,2,1,1,3,1,3,3,2,3,3,3,1,1,4,1,1,3,4,4,2,1,4,1,1,1,1,3,4,1,3,4,4,1,1,4,4,2,1,4,3,4
759,244960953,4,4,4,4,5,1,1,0,3,2,3,4,1,2,1,2,2,3,3,4,1,2,2,3,1,3,1,1,1,4,1,1,2,4,3,1,2,8,7,1,1,4,1,5,6,1,2,1,1,7,4,6,1,1,4,1,2,5,2,5,5,1,4,1,1,4,4,1,4,4,1,4,1,1,4,1,1,1,4,1,1,1,2,3,3,4,4,1,1,4,1,1,1,4,1,4,2,4,1,1,1,1,4,4,4,4,4,1,1,1,1,4,1,1,4,4,3
760,245202189,3,2,4,3,4,0,1,0,3,1,3,2,1,3,1,2,2,4,2,4,1,3,2,3,2,4,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,2,5,3,7,1,1,2,1,7,1,1,1,4,2,2,5,2,7,4,1,3,2,2,4,4,2,3,3,1,4,4,3,3,3,3,2,4,4,4,4,4,3,4,4,4,1,1,3,2,2,1,3,3,2,1,4,1,1,1,1,4,4,4,3,2,1,1,1,4,4,1,1,4,3,3
761,245109624,1,2,1,1,1,0,0,0,2,4,1,2,1,3,1,2,2,4,3,4,1,2,2,3,2,4,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,3,3,3,7,1,2,3,1,7,1,1,2,2,3,2,5,7,7,4,1,1,4,4,1,3,1,3,4,1,3,3,3,2,2,3,2,2,1,2,3,2,2,3,3,3,1,2,3,1,2,3,2,3,2,1,3,1,2,2,2,3,3,1,1,1,4,3,2,1,2,2,3,4,2,2
762,245195640,2,2,2,2,2,0,1,0,3,1,3,2,1,4,3,2,2,4,3,4,1,2,1,3,1,3,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,1,3,3,5,1,1,1,1,3,4,1,2,4,1,1,5,1,3,5,1,3,1,1,2,4,1,4,1,1,4,4,4,4,1,1,1,1,4,1,4,3,2,3,4,4,1,1,4,1,1,1,4,2,4,1,4,1,1,1,1,4,4,1,3,3,1,1,1,1,4,1,1,4,2,4
763,245081699,1,1,1,1,2,0,0,1,2,1,3,4,1,3,1,2,2,3,3,4,1,4,2,4,4,3,1,1,1,4,0,4,1,4,4,0,1,3,2,4,0,8,4,1,3,7,1,4,4,1,7,1,1,4,6,4,4,1,7,7,3,1,1,3,3,1,3,1,3,2,4,2,1,3,1,3,3,4,2,3,1,1,2,1,3,4,4,2,1,4,1,1,3,1,3,1,1,4,1,1,3,2,2,3,4,1,1,4,3,3,3,2,2,2,4,2,4
764,125776688,4,4,4,4,5,1,0,1,2,1,1,4,2,3,1,3,2,4,3,4,3,4,1,4,2,4,0,1,0,0,2,0,0,1,0,1,0,1,0,0,0,2,1,6,1,1,2,1,2,7,4,7,1,1,4,2,2,5,2,6,1,1,1,1,3,1,4,1,3,2,1,4,2,2,4,1,2,2,3,4,4,4,2,2,4,4,4,1,1,4,1,1,4,1,1,2,1,4,1,1,1,1,4,4,1,1,1,4,1,2,4,4,2,4,4,4,2
765,230309395,4,4,4,4,5,1,0,1,3,2,3,1,1,4,1,3,2,4,3,4,1,4,1,4,2,3,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,2,8,3,1,2,1,2,8,3,7,1,1,4,1,2,5,3,5,2,1,3,2,2,3,4,1,4,2,1,3,4,4,4,1,1,1,1,4,1,1,3,2,3,4,4,1,1,3,1,1,2,3,3,2,1,4,1,1,1,1,4,4,1,4,4,1,2,2,3,3,3,3,2,2,2
766,245216702,4,4,4,4,5,1,1,0,3,2,3,2,1,4,1,3,2,4,3,4,1,2,1,4,2,4,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,1,3,5,2,2,3,4,7,2,5,2,4,4,1,2,5,1,4,6,1,3,2,2,3,4,1,4,3,1,3,3,3,3,1,2,2,4,4,4,4,3,3,3,4,4,1,1,4,1,1,4,1,1,3,1,4,1,1,1,1,4,4,2,3,3,2,1,1,4,4,1,1,4,3,1
767,123270029,4,4,5,5,4,1,1,1,3,4,3,4,1,3,3,2,2,3,3,4,3,4,1,3,2,4,1,1,1,4,0,4,1,4,4,0,1,3,3,2,0,3,2,3,4,1,2,2,1,8,4,7,2,2,4,1,2,5,2,5,4,1,4,1,1,4,4,1,4,4,1,4,4,4,4,1,1,1,4,4,4,4,4,3,3,4,4,1,1,4,1,1,1,3,1,3,1,4,1,1,1,1,4,4,1,4,4,1,1,1,4,4,4,1,4,3,1
768,245046857,3,3,4,4,4,0,0,1,3,1,3,2,2,3,1,3,1,4,2,4,3,2,1,4,4,3,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,2,3,5,5,1,2,1,5,2,3,1,2,4,2,2,5,2,2,6,1,3,1,2,4,4,1,2,2,1,4,4,4,4,1,1,1,4,4,4,4,4,4,1,4,4,1,1,4,1,1,1,1,3,2,1,4,1,1,1,1,4,4,1,3,3,2,1,1,1,4,2,1,3,4,2
769,122772933,3,4,4,4,5,1,1,1,2,1,3,1,1,3,4,2,2,3,3,4,1,2,1,4,4,3,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,4,3,5,1,2,4,2,6,5,6,1,4,5,4,4,6,4,5,7,2,1,1,1,4,4,1,4,4,1,4,4,4,4,1,1,1,4,4,4,4,2,4,4,4,4,1,1,4,1,1,1,4,1,4,1,4,1,1,1,1,4,4,4,4,1,1,1,1,4,4,1,1,4,4,4
770,245065524,3,4,4,2,4,0,1,0,2,1,3,2,1,4,1,3,2,4,3,1,1,4,1,3,2,3,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,2,4,1,4,1,1,2,6,4,5,1,2,1,2,2,5,2,4,4,1,2,4,2,1,4,1,4,1,1,4,4,4,1,3,4,3,1,4,1,4,2,3,3,4,4,1,2,4,1,2,2,4,1,3,2,4,1,1,2,1,3,4,4,4,2,4,2,2,1,2,1,2,4,3,3
771,245181173,2,2,2,2,3,0,0,1,3,1,3,2,1,2,4,3,2,4,3,4,1,2,1,4,1,3,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,2,6,4,1,2,2,2,6,3,7,1,3,6,3,3,5,3,5,3,1,2,1,1,2,4,1,4,3,3,2,4,3,2,2,3,2,4,4,4,4,2,3,4,4,3,1,2,4,2,1,1,3,1,4,1,4,1,1,2,1,4,4,3,4,2,3,2,2,2,3,1,1,4,3,2
772,245205367,2.5,2.5,3,2.5,3.5,0,0,0,3,2,3,2,1,4,1,2,2,3,2,4,1,4,2,4,2,1,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,2,5,5,7,1,2,2,4,2,2,1,1,1,1,1,1,2,2,4,1,3,2,2,3,3,1,4,3,2,3,4,3,1,3,3,3,1,1,3,3,3,4,3,4,4,2,1,4,2,1,2,3,2,3,1,4,1,1,2,1,3,3,1,3,3,2,1,1,4,4,1,2,3,4,3
773,245090895,4,3,4,3,5,1,0,1,3,4,1,4,1,3,1,4,2,4,4,1,3,4,1,4,2,4,1,1,1,4,1,2,0,4,4,0,0,0,3,2,0,3,1,4,2,5,2,2,1,1,1,2,1,1,4,3,2,5,2,2,6,1,3,2,2,3,4,1,3,3,1,3,3,4,3,1,2,4,3,2,3,4,3,4,1,4,4,1,2,4,1,1,3,1,2,2,1,4,1,1,1,1,4,4,2,3,3,1,3,1,2,4,2,1,4,3,3
774,245224911,3,3,3,3,4,0,0,0,1,3,2,4,3,2,3,2,2,4,3,1,1,2,1,3,2,3,0,3,1,4,1,2,0,4,0,8,5,3,2,0,0,0,2,5,3,4,2,1,2,6,2,4,1,1,4,2,2,4,2,3,5,1,4,1,1,4,4,1,4,4,1,4,4,4,1,3,4,3,1,1,4,4,4,2,3,4,4,1,1,4,1,1,1,4,1,4,1,4,1,1,1,1,4,4,1,4,4,1,1,1,4,4,1,1,4,4,1
775,245225636,3,3,3,2,4,0,0,0,2,1,3,1,1,3,4,2,2,4,2,4,1,3,1,2,3,2,1,1,1,4,1,1,1,4,4,0,1,3,3,2,0,3,2,1,5,6,3,1,2,5,2,3,1,2,1,1,2,5,1,2,2,1,4,4,2,4,1,1,4,1,1,4,4,4,4,1,1,1,1,1,4,1,4,2,1,4,4,1,1,4,1,4,1,1,1,4,2,4,1,1,1,1,4,1,1,4,1,1,1,4,4,4,1,1,1,4,1
776,242270087,4.333333333,4,4.333333333,4.333333333,4.666666667,1,0,1,3,1,3,2,1,3,1,2,2,3,3,4,1,2,1,4,2,3,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,2,3,3,3,2,1,2,5,1,5,1,1,4,1,1,5,1,4,1,1,4,1,1,4,4,1,4,4,1,4,4,4,4,1,2,1,1,1,4,4,4,4,3,4,4,1,1,4,1,1,1,1,1,4,1,4,1,1,1,1,4,4,1,4,4,1,1,1,4,4,1,1,4,3,1
777,245111702,4,3,4,4,5,1,1,1,2,4,3,1,1,2,1,4,2,3,3,4,1,2,1,4,4,2,1,1,1,4,6,2,0,4,4,0,1,3,3,2,0,3,1,3,5,2,3,1,2,7,1,6,1,1,5,1,1,5,1,4,4,1,3,1,1,3,4,1,4,4,1,4,4,4,4,1,1,1,4,4,4,1,3,3,3,4,3,1,1,2,1,1,2,4,1,4,1,4,1,1,1,1,4,4,1,3,4,1,1,1,4,4,1,1,2,3,3
778,245071318,2,2,3,3,3,0,0,0,2,4,1,4,1,4,4,3,2,3,3,4,1,4,1,4,4,3,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,3,3,4,5,2,2,1,6,3,4,1,2,5,2,2,5,2,3,2,1,3,2,2,3,3,1,2,3,2,3,1,3,3,3,3,2,2,1,1,1,2,3,2,3,4,1,1,4,1,1,2,1,2,1,1,4,1,1,2,2,3,3,3,1,3,4,1,2,3,3,2,2,3,3,2
779,245119241,2,2,2,2,4,0,0,1,3,4,2,3,2,3,1,4,1,2,2,3,1,4,2,4,2,4,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,4,1,2,7,1,4,4,1,7,1,1,4,1,4,4,1,4,7,5,1,1,4,4,1,4,1,4,2,1,3,1,4,1,4,4,4,1,4,1,1,3,2,4,2,2,1,1,4,1,4,4,1,4,1,1,4,1,1,3,1,4,4,4,1,1,4,1,4,1,1,1,1,4,3,1
780,245252098,2,3,3,3,3,0,0,0,2,4,3,4,1,3,4,2,2,1,3,1,1,4,1,4,2,4,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,4,4,2,4,2,4,3,1,1,1,1,4,2,4,4,1,7,3,4,1,1,3,3,1,4,1,4,4,1,4,4,1,2,3,3,3,1,1,1,1,3,3,3,3,4,1,1,4,1,2,1,3,2,3,3,1,4,4,3,1,4,3,4,1,1,4,1,1,2,3,3,1,3,3,3
781,245084316,5,5,5,5,5,1,0,0,3,1,3,2,4,1,1,2,2,4,3,4,1,2,1,4,1,3,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,2,4,3,3,2,1,1,1,1,5,1,1,4,2,2,5,2,4,5,1,2,3,3,2,4,1,3,3,2,2,4,3,2,2,3,2,4,4,4,4,2,3,3,4,3,1,2,3,2,2,2,2,2,2,2,2,1,2,1,2,4,3,3,1,2,3,3,3,2,3,2,2,3,2,3
782,245097164,3,4,3,3,4,0,0,1,3,4,3,1,1,3,1,2,2,4,2,4,1,3,2,3,1,4,1,1,1,4,1,1,0,4,4,0,1,3,3,2,0,3,2,3,5,1,2,1,2,7,2,7,1,2,4,2,2,5,3,5,2,1,3,2,2,3,4,1,4,1,1,4,4,3,3,1,2,2,3,3,4,4,2,3,3,4,3,1,1,4,1,1,2,1,2,3,1,4,1,1,2,1,4,4,1,4,3,1,1,1,3,3,1,1,4,4,2
783,245194941,3,3,3,3,4,0,0,1,3,1,3,2,3,4,3,2,2,4,3,4,4,3,1,3,2,4,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,1,1,3,7,1,1,1,1,7,1,1,4,4,1,4,2,7,7,2,1,3,3,3,2,4,2,4,2,2,3,3,3,2,2,3,2,3,2,3,3,2,2,3,3,2,2,2,3,1,2,2,2,2,2,2,3,1,2,2,2,3,3,4,2,2,3,2,2,2,3,2,1,3,3,2
784,244952850,4,3,4,3,4,0,0,1,3,2,1,2,1,2,1,2,2,4,3,4,1,4,1,4,2,4,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,3,1,2,7,1,4,3,1,7,1,1,3,6,4,4,2,7,7,5,1,1,4,4,1,4,1,3,3,2,3,3,3,2,3,3,3,1,3,1,2,3,3,2,3,3,1,1,4,1,1,3,3,2,2,1,3,2,2,2,2,3,1,4,1,2,4,2,2,3,3,2,1,4,2,2
785,245100166,3,3,4,3,4,0,0,1,3,2,1,2,1,2,1,3,2,3,2,4,4,2,2,4,2,3,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,2,3,5,1,2,2,1,6,2,7,1,1,4,3,2,5,3,6,4,1,2,2,2,2,4,1,4,4,2,4,4,4,3,1,2,2,4,4,4,4,3,2,3,4,2,1,1,4,1,1,2,4,2,3,1,4,1,1,1,1,4,4,2,2,2,3,1,2,4,4,1,1,4,3,3
786,245154919,3,3,3,3,4,0,1,1,3,2,1,3,1,3,1,2,1,4,2,4,1,2,2,3,2,4,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,1,3,5,5,2,1,2,6,2,3,1,2,4,1,2,5,1,3,4,2,3,1,1,3,4,1,4,2,1,4,2,4,4,1,1,2,1,3,1,1,4,3,3,4,4,1,1,3,1,1,3,2,3,2,1,4,2,1,1,1,4,4,1,4,3,1,1,2,4,4,1,1,4,3,1
787,245139709,4,4,4,4,5,1,1,1,3,4,3,2,1,2,1,2,2,3,3,4,1,4,1,4,1,3,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,1,4,3,3,1,1,1,6,3,4,1,1,4,1,1,5,2,4,2,1,3,1,2,4,4,1,3,4,1,4,4,4,3,1,1,1,4,4,3,4,3,3,3,4,4,1,2,4,1,1,2,3,2,4,1,4,1,1,1,1,4,4,2,4,3,1,1,1,4,4,1,1,4,3,1
788,244985476,3,3,3,3,4,0,1,0,2,4,3,1,1,3,1,3,2,3,3,4,1,2,1,4,1,4,0,0,7,4,1,2,0,4,4,3,1,3,3,2,0,3,3,5,5,3,2,3,2,7,3,5,1,3,1,2,3,1,3,4,5,1,4,2,1,4,4,1,4,4,1,4,4,4,1,4,4,4,1,1,1,1,4,4,2,4,4,1,1,4,4,1,4,1,4,3,1,4,1,1,1,1,4,4,1,4,4,1,1,1,1,4,1,2,4,4,4
789,244963706,1,1,1,2,1,0,1,0,3,1,3,2,2,3,4,2,2,4,3,4,1,3,1,3,1,4,0,0,7,4,0,0,9,4,0,4,9,3,0,4,9,3,1,3,1,5,3,1,1,6,1,4,1,1,2,1,1,5,3,3,7,1,1,2,1,2,4,1,1,3,1,4,4,4,4,1,2,1,1,1,4,4,4,4,2,4,4,1,1,4,1,1,1,1,2,3,1,4,1,1,1,1,4,4,1,1,2,3,4,1,4,2,1,1,4,2,2
790,245147749,3,3,4,4,4,0,0,0,3,1,1,2,1,2,3,2,2,4,3,4,1,2,2,4,2,3,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,1,1,6,4,2,1,1,6,3,4,1,2,4,2,2,5,3,3,1,1,4,1,1,4,3,2,3,4,1,4,4,4,2,3,2,2,4,4,4,4,4,4,3,4,4,1,1,3,1,1,3,2,3,2,1,4,1,1,1,1,4,4,1,4,4,1,2,2,3,4,1,1,4,3,3
791,245146743,3,3,3,3,5,0,0,1,3,1,3,2,1,3,1,2,2,4,2,4,3,2,2,3,1,4,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,4,1,2,7,1,3,4,1,7,1,1,4,2,4,3,1,7,7,3,1,4,1,1,4,4,1,4,4,2,3,4,4,3,2,2,1,4,4,1,3,3,3,3,3,3,2,1,3,1,1,2,1,2,3,2,4,1,1,1,3,4,4,1,4,3,2,2,2,4,4,2,2,3,3,2
792,124781216,4,4,4,4,5,1,0,0,3,1,3,2,1,2,1,3,2,3,4,1,3,2,1,3,2,3,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,3,3,4,1,2,2,4,8,6,7,1,2,4,2,2,1,4,7,5,1,2,3,2,2,4,1,4,4,3,3,1,3,4,3,3,2,1,3,3,3,3,4,3,4,4,1,1,4,1,1,3,1,3,2,1,4,1,1,1,1,4,4,3,2,2,3,3,1,2,3,1,1,4,2,3
793,245062155,4,4,4,4,5,1,1,1,2,1,3,1,1,3,1,2,2,1,3,4,1,3,1,3,2,4,1,1,1,4,1,2,0,4,4,0,1,3,3,2,0,3,2,1,4,4,2,2,1,6,2,3,1,1,2,4,2,1,2,3,3,2,2,1,4,4,4,1,4,2,1,2,4,4,4,2,4,1,1,1,4,4,4,4,3,4,4,1,1,4,1,1,1,1,1,4,1,4,1,1,1,1,4,4,1,1,1,4,1,1,2,2,1,1,3,4,4
